id,Timestamp,city,country,gender,age,educstat
2024687,11/30/2024 5:13,"Quezon City, Philippines",Philippines,Male,23,College degree
2024688,11/30/2024 7:38,"Giza,Egypt",Egypt,Female,24,College degree
2024689,11/30/2024 7:55,"Quezon City, Philippines",Philippines,Male,36,College degree
2024690,11/30/2024 8:06,Alex ,Egypt,Male,,College degree
2024691,11/30/2024 8:17,"Aleosan, Philippines",Philippines,Male,27,College degree
2024692,11/30/2024 9:29,Laguna,Philippines,Male,24,College degree
2024693,11/30/2024 10:55,"Manila, Philippines",Philippines,Male,31,College degree
2024694,11/30/2024 11:37,Bacolod,Philippines,Female,39,College degree
2024695,11/30/2024 11:37,"Caloocan, Philippines",Philippines,Female,18,College degree
2024696,11/30/2024 11:57,"Baguio City, Philippines",Philippines,Male,24,College degree
2024697,11/30/2024 15:58,"Pasig, Philippines",Philippines,LGBTQ+,22,College degree
2024698,11/30/2024 16:46,"Paranaque, Philippines",Philippines,Male,25,College degree
2024699,11/30/2024 19:27,"Taguig, Philippines",Philippines,Female,36,College degree
2024700,11/30/2024 20:25,"Manila, Philippines",Philippines,Female,21,College degree
2024701,11/30/2024 22:34,"Gen. Trias, Cavite",Philippines,Prefer not to say,,College degree
2024702,12/1/2024 1:13,"Taytay, Philippines",Philippines,Female,18,College degree
2024703,12/1/2024 2:25,"Cavite, Philippines",Philippines,Male,22,College degree
2024704,12/1/2024 17:16,"Legazpi City, Albay",Philippines,LGBTQ+,34,College degree
2024705,12/1/2024 17:19,"Alexandria, Egypt",Egypt,Male,30,College degree
2024706,12/1/2024 17:37,"Eastern Samar, Philippines ",Philippines,Male,26,College degree
2024707,12/1/2024 17:48,"Manila, Philippines",Philippines,Male,19,College degree
2024708,12/1/2024 19:23,"Davao City, Philippines",Malaysia,Male,35,College degree
2024709,12/1/2024 19:31,Borongan City,Philippines,Female,37,College degree
2024710,12/1/2024 21:31,"Valenzuela City, Philippines",Philippines,Male,28,College degree
2024711,12/2/2024 3:40,"Taguig, Philippines",Philippines,Male,21,College degree
2024712,12/2/2024 4:24,"Davao City, Philippines",Philippines,Male,55,College degree
2024713,12/2/2024 6:36,"Manila, Philippines",Philippines,Male,22,College degree
2024714,12/2/2024 8:46,"Bulacan, Philippines",Philippines,Male,25,College degree
2024715,12/2/2024 9:53,"Rizal, Philippines",Philippines,Male,38,College degree
2024716,12/2/2024 10:23,Rizal,Philippines,LGBTQ+,26,College degree
2024717,12/2/2024 15:06,"Quezon City, Philippines",Philippines,Male,25,College degree
2024718,12/3/2024 4:29,Sohag,Egypt,Male,22,College degree
2024719,12/3/2024 6:58,"Manila, Philippines",Philippines,Male,23,College degree
2024720,12/3/2024 7:00,Marikina City ,Philippines,Male,22,College degree
2024721,12/3/2024 9:43,"Laguna, Philippines",Philippines,Male,33,College degree
2024722,12/3/2024 10:10,"Taguig, Philippines",Philippines,Male,52,College degree
2024723,12/3/2024 11:30,"Batangas, Philippines",Philippines,Male,20,College degree
2024724,12/3/2024 11:38,Cavite ,Philippines,Male,33,Master's degree
2024725,12/3/2024 12:47,"Naga city,Camarines Sur,Philippines",Philippines,Male,20,College degree
2024726,12/3/2024 13:15,"Manila, Philippines",Philippines,Male,19,College degree
2024727,12/3/2024 14:47,"Manila, Philippines",Philippines,Female,,
2024728,12/3/2024 14:56,"Naga City, Camarines Sur PH",Philippines,Male,,College degree
2024729,12/3/2024 17:04,"Ozamiz City, Philippines",Philippines,Male,44,College degree
2024730,12/3/2024 20:02,Baliwag City,Philippines,Male,52,Other - specify
2024731,12/3/2024 20:58,"Caloocan, Philippines",Philippines,Male,19,College degree
2024732,12/4/2024 0:37,Newcastle Upon Tyne,United Kingdom,Female,37,College degree
2024733,12/4/2024 7:26,Laguna,Philippines,Male,32,Other - specify
2024734,12/4/2024 14:25,"Pasig, Philippines",Malaysia,LGBTQ+,40,College degree
2024735,12/4/2024 17:20,.. ,Egypt,Female,22,College degree
2024736,12/5/2024 12:15,"Pasig, Philippines",Philippines,Male,24,College degree
2024737,12/5/2024 12:28,"Taguig, Philippines",Philippines,Male,26,College degree
2024738,12/5/2024 13:30,Nueva Ecija Cabanatuan City,Philippines,Male,22,College degree
2024739,12/6/2024 10:45,"Iloilo, Philippines",Philippines,Male,40,PhD degree
2024740,12/6/2024 11:21,"Bacoor City,Cavite",Philippines,Female,33,Other - specify
2024741,12/6/2024 13:59,"Manila, Philippines",Philippines,Male,20,College degree
2024742,12/6/2024 18:34,"Taguig, Philippines",Philippines,Female,22,College degree
2024743,12/6/2024 23:16,Pateros,Philippines,Male,23,College degree
2024744,12/6/2024 23:56,"Quezon City, Philippines",Philippines,Male,25,College degree
2024745,12/7/2024 11:28,"Taguig, Philippines",Philippines,LGBTQ+,20,Secondary school student
2024746,12/7/2024 12:27,"Gen. Trias, Cavite",Philippines,Prefer not to say,28,College degree
2024747,12/8/2024 17:58,"Davao City, Philippines",Philippines,Male,22,Other - specify
2024748,12/8/2024 19:17,"Pasay, Philippines",Philippines,Male,23,College degree
2024749,12/8/2024 22:11,"Laguna, Philippines",Philippines,Male,24,College degree
2024750,12/9/2024 17:48,"Iloio City, Philippines",Philippines,Female,28,College degree
2024751,12/9/2024 22:04,"Naga City Camarines Sur, Philippines",Philippines,Male,27,College degree
2024752,12/10/2024 9:29,Calamba City Philippines,Philippines,Male,33,College degree
2024753,12/10/2024 13:13,"San Pablo City, Laguna",Philippines,Male,30,College degree
2024754,12/10/2024 13:17,"Quezon City, Philippines",Philippines,LGBTQ+,22,Other - specify
2024755,12/10/2024 13:27,Bicol,Philippines,Male,47,College degree
2024756,12/10/2024 13:52,"Davao City, Philippines",Philippines,Male,21,College degree
2024757,12/10/2024 17:01,"Cebu City, Philippines",Philippines,Male,20,College degree
2024758,12/10/2024 17:48,"Quezon City, Philippines",Philippines,LGBTQ+,30,Other - specify
2024759,12/10/2024 18:37,"Cabuyao, Laguna, Philippines ",Philippines,Male,21,
2024760,12/10/2024 21:47,"Clark, Philippines",Philippines,Male,28,College degree
2024761,12/11/2024 10:11,Laguna,Philippines,Male,38,College degree
2024762,12/11/2024 13:20,"Manila, Philippines",Philippines,LGBTQ+,29,College degree
2024763,12/12/2024 14:00,Singapore,Singapore,,31,College degree
2024764,12/12/2024 14:31,"General Trias, Cavite",Philippines,Prefer not to say,22,College degree
2024765,12/13/2024 19:15,"Batangas, Philippines",Philippines,Male,34,College degree
2024766,12/16/2024 21:23,"Quezon City, Philippines",Philippines,Male,22,Secondary school student
2024767,12/16/2024 22:11,"Bocaue, Bulacan, Philippines",Philippines,Male,29,College degree
2024768,12/22/2024 7:00,Bacoor,Philippines,Male,,College degree
2024769,12/22/2024 8:14,Cavite,Philippines,Male,32,College degree
2024770,12/23/2024 6:17,"Oslo, Norway ",Norway,Male,36,College degree
2024771,12/23/2024 20:03,"Cavite, Philippines",Philippines,Male,21,Other - specify
2024772,12/24/2024 0:41,"Taguig, Philippines",Philippines,Male,26,College degree
2024773,1/3/2025 16:47,Cavite,Philippines,Female,36,College degree
2024774,1/3/2025 16:53,"Camarines Sur, Philippines",Philippines,Male,22,Secondary school student
